SN,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10
3231,21.16519822352888,21.21712657939698,21.21882922168042,21.139691073806606,21.135917917858965,19.96799177877338,19.941724929540502,19.9490145228747,19.951688161685336,20.010003445403928
3232,21.137630858198193,21.12670130838453,21.1547789469266,21.145391408057417,21.094996403630034,20.01749697351883,19.988183866327475,20.00246557060452,20.03187952601747,20.034026523761252
3233,21.017607577636205,21.037597367180055,21.08011886367188,21.093051021249337,21.10237334154987,20.02611639152326,20.006418898234518,20.02751891581535,19.92870722885426,20.072290462456685
3234,21.026490399650594,21.00198997794764,20.98451849868615,20.979602317513816,21.016151101333996,20.078864602895926,20.030689905961456,19.99196137373913,20.071450892772674,19.913911409790057
3235,20.965407198839948,20.971964216126786,20.921699633549036,21.020733701129256,20.93737589982617,20.063973137222188,20.005003341398737,19.968073863911922,20.044857242985234,19.995602219608013
3236,20.82475298483126,20.94453878353194,20.93948056273756,20.87114511652191,20.89771211142437,20.001967371000028,19.98886333207074,20.041824621612893,20.0113002827555,19.87772111420205
3237,20.795150819633303,20.83200978043819,20.817383654304038,20.783402881032046,20.815920737563328,19.979827575978874,20.085526585157034,19.97265419580734,20.01284859074775,20.032102435663276
3238,20.824151171979135,20.694980291075108,20.78915971684578,20.767375995610735,20.710173806002974,20.0067511426497,20.05873252531141,20.058273851209048,20.00770932707277,19.97955644191555
3239,20.63248376842682,20.663322359067223,20.658657062086487,20.60866013732248,20.62286975170284,19.96061673276432,19.959720252807475,20.007332093439416,20.042144150818327,20.042329664203542
3240,20.630911786370362,20.64333663200732,20.63899074185046,20.694909682244027,20.659197562194077,19.99073991748935,19.995385724361082,20.027172378800483,20.074617492645196,20.017745339765717
3241,20.62443512483262,20.46124254468587,20.492500933347753,20.493946867684333,20.51648233652158,20.003425109405985,20.001653821612415,19.918997900252116,20.057862547755324,20.027122038887455
3242,20.48758097417458,20.484148034608342,20.49727894049495,20.437117807268695,20.47997337723318,20.01030727268208,19.95070196528475,19.965390211606877,19.96834539682566,19.946524436991282
3243,20.48440426521238,20.498216284412187,20.42795205502446,20.506348369996196,20.440781096233746,19.913668387382153,20.0007275361826,19.972494103469447,20.044666282223716,19.994711710043912
3244,20.28954779093205,20.39290341367982,20.295086342279568,20.416670890723992,20.488094591279022,20.036724415839995,20.070412502419494,20.064036901415903,19.99350569949555,20.04560295338807
3245,20.265812243549764,20.347691459338225,20.319450023693683,20.32907581040332,20.26079086077593,20.093928385102856,20.007898268056916,19.92454330019545,19.953329846817248,20.021345478691007
3246,20.15514280699265,20.25296070525722,20.246457448383513,20.246811404355167,20.193548337612892,20.00514896369643,19.920863824355873,20.04949055780644,19.937008905006977,20.025098042362828
3247,20.223656505931448,20.202705425853487,20.210185730702825,20.176914566884562,20.11813098844056,19.869315193287157,20.00252595648311,20.00791460662084,20.016061273652106,20.08313316397002
3248,20.111572756942408,20.163607988133077,20.149002541850138,20.163362705296677,20.074134351479238,19.88247893670267,19.983597945601325,20.042408969075115,19.969458799799426,19.99410489481317
3249,20.044554599896124,20.04776734780367,20.164896510769907,20.03874014516344,20.054200180018384,19.991080441862334,20.036828259940478,20.008191797640382,20.008738827523896,20.0078271909213
3250,20.099398940053973,20.061511250646145,19.9133203249365,20.01104893810917,20.019670456288075,19.922384698452653,20.01803619391786,19.966876448675354,19.95756037885676,19.976446761061656
3251,19.91757536000211,19.899884587029057,19.94358239144703,19.911057192940703,19.939674187590267,19.96605900179809,19.94934568147071,19.94926805807582,20.0513837825708,19.99369233798802
3252,19.96181499873973,19.817219350903095,19.89772863952325,19.8368773714495,19.810905338870306,20.094123149910857,20.025487902147635,20.02454249281953,19.950909064323877,19.938063734556206
3253,19.76695397036871,19.846177110351444,19.798120233337393,19.81665448526539,19.828068453660162,19.914856279619098,19.94970740680389,20.026478124348213,20.074463145943195,19.97758245529637
3254,19.72643588714444,19.759266853329024,19.82583512102066,19.734764533477662,19.819206140163203,20.00388356053298,19.96632441793883,20.060224103851414,20.01636013106221,20.076455826048925
3255,19.698998066373527,19.63246154520843,19.696883266037275,19.74002466712803,19.696614661116744,20.055116933557517,20.008200685946697,20.042382495368155,20.048253982302793,19.958327723838735
3256,19.637587723136726,19.57440043913671,19.556441703724232,19.546899399726016,19.671792226685866,19.944443758101485,19.968046463049212,20.048948249320137,20.012650452146133,19.977022494562004
3257,19.560506956776766,19.562171567308276,19.51586792979411,19.737339689527367,19.50350510427663,20.047832055044733,19.998075545143845,20.100137206379834,20.084220311230776,19.935625022071644
3258,19.523540065590954,19.415668989512444,19.5462674721214,19.532742135867363,19.469973674370895,19.96389126381904,20.031909518221006,19.94648144620412,19.980154371261353,19.993507477304796
3259,19.49473354286477,19.46226861024673,19.42169453011079,19.45320150913929,19.410663938941713,19.98439796759695,20.002204860012593,20.020570890706278,19.951634119438147,19.953507973011686
3260,19.4728243003281,19.457511237955526,19.403226071611336,19.310923055126263,19.365076491053205,20.035924332073883,20.02499808013664,20.030746422202913,20.081786347123533,20.02545354296969
3261,19.232918037273567,19.2541079861983,19.282382811128993,19.288187151237057,19.369193169398283,19.985273353704628,19.995058343424184,20.00313160211855,19.979625422833138,20.066165643483036
3262,19.2651987059714,19.326357613129392,19.23837156626228,19.24894738413467,19.33772387824542,19.914402733537724,20.00262544880131,20.020561601115002,19.964802119708775,19.933794342890142
3263,19.16056119635407,19.164524538418544,19.209165858087403,19.253198603957095,19.138910171140083,19.9775107612745,19.8307231317454,19.9444962318965,19.940437445915435,19.96560492361369
3264,19.02055877539685,19.14597448493459,19.194020327440956,19.142913589255723,19.217916305358226,20.020304809072186,20.01826295322204,19.944909215057223,20.017315019108803,19.964795819436425
3265,19.15944743327579,19.071047514915065,19.03402776015463,19.06308582544568,19.038607504146132,19.99659403739004,19.919856266675342,19.95311436633296,20.0123466840915,20.01794269768166
3266,18.970808134517092,18.998965603348875,19.01135423992579,18.904777536536685,18.981201298884233,19.99477537177357,20.09761645485261,19.9762225016259,20.006667009396235,19.924266156841192
3267,18.89602174676595,19.00006268111971,18.94009992760825,18.959422601698307,18.99303412560225,20.06716246867198,20.013564761249086,20.07343855404708,20.06647828083738,19.98469194810348
3268,18.931946978176423,18.880494378990186,18.853887190856952,18.823296282360314,18.86483525085264,20.06912133152764,19.967280247285565,19.980959559860114,19.981313266503662,20.03344452994262
3269,18.848076553007804,18.846869568409062,18.82949997330124,18.842014751663594,18.76768424614977,20.088762921813565,19.976189013041203,20.015452946029146,19.996056652938535,20.00991033733554
3270,18.75557013099735,18.733674642158718,18.70760433131417,18.771905575286254,18.750527751579373,20.02173780041042,20.009957351719144,20.043294824067797,19.973593527094152,20.068013433814013
3271,18.64212923307209,18.7463888620326,18.74132278245367,18.589204937986324,18.681914462644748,19.96658193205986,20.035608411192335,19.960947110554095,20.05913953874653,20.06273614832794
3272,18.661921050463544,18.65503323091941,18.625161489470525,18.577918989845102,18.636433314839184,19.975361734568835,20.036680607615363,19.989063304286805,20.038217324576443,20.097219110156864
3273,18.58808989680567,18.57715391684171,18.61673032701256,18.690790333415343,18.626364033768485,20.02170521690901,19.972637577161223,19.983167670654975,19.94597674528175,19.95560210133833
3274,18.501273812394025,18.474903201120647,18.577846565129963,18.622631539577775,18.55832102072904,19.8725264367386,19.871172853404573,20.019206709768095,20.07607029647897,19.981140014858212
3275,18.439603434551447,18.512076294497504,18.443105571502738,18.434763370385674,18.46897162433024,20.017786230772302,19.92863680526061,20.073849401088445,20.0152837828883,20.053901366182775
3276,18.468820839783987,18.372489501684747,18.38812967596177,18.37342585546199,18.321611067201516,20.030727402468067,20.02668612271067,19.994869832342456,20.050221666726966,19.950164807907292
3277,18.418475449718866,18.369118957674246,18.324892337001852,18.366561683626536,18.347476376918596,20.03773948555276,20.032480702632878,20.03376679083919,20.001186967573986,20.031848223148174
3278,18.261229769970765,18.28423742722751,18.206598839249242,18.36525092443958,18.266982249261936,19.997737916510964,20.065766750380263,19.89668503068746,20.040386020664847,20.089495064063158
3279,18.195549075799143,18.154425732345533,18.302750913454023,18.197881507964883,18.332411867414887,20.012279849249165,20.028587609421933,19.977930362340224,19.99570954431625,19.862965276672064
3280,18.218053340510597,18.12128201161825,18.0819314533111,18.160705700153734,18.200553938053943,19.932152876243684,19.999155272593885,20.094496392041222,20.023440933467487,20.04687503922142
3281,18.089253106662,18.161256463109538,18.050630382680655,18.121076851592917,17.996493819980248,20.07835582105104,19.906663999514127,19.961936551973515,19.96280460601656,20.0837074816272
3282,18.029506804312422,18.05316072691018,18.092134123463993,17.988047842728843,17.976957524966476,20.01827592542685,20.051521206753723,19.972403607228326,19.969807136936172,19.999937656905953
3283,17.919038229256273,18.01924986093243,18.080088308022052,17.995230448963024,18.013228956580228,19.98949639093216,19.9646904181301,20.055865853414716,20.08027783724141,20.00891121485567
3284,17.93081652064736,17.970807778866163,17.886191830766823,17.938010920475044,17.877325015416393,19.97909241352743,19.961538306108636,19.972369237574245,19.99681057856991,19.98602474133839
3285,17.87946577957571,17.921643913895515,17.874537867654407,17.900362505161386,17.829704178949008,19.948922054501907,20.00212475217397,20.074873088140794,20.06692138698428,20.023543705682506
3286,17.727509847974865,17.8545201417752,17.92559211593053,17.802640971323154,17.707124762032027,20.00513967984461,20.00778138708979,20.01389490078603,19.988182253105105,20.014540439848062
3287,17.845075526104203,17.735448020473758,17.810144112636046,17.843894662276885,17.701353746421518,19.990472785803252,20.00473495276356,20.10829357302946,19.93171374614172,20.04478060534602
3288,17.666155042103522,17.607084102090774,17.718127199910757,17.730355901131528,17.70996266794852,19.963893358766423,19.970669291226134,19.931139186184684,20.03755902022865,20.06994111877112
3289,17.660103022390377,17.700337392140163,17.71388523734969,17.642275754912937,17.67790264364811,19.984300416022627,19.96987872672575,19.976581883559344,20.01427649844811,20.019740865086277
3290,17.619048383111785,17.619602780034032,17.6145800039605,17.606859965563853,17.537204930421453,19.979121213076045,19.939659255429802,20.041553640981522,20.06048676033331,20.045239482373564
3291,17.599146767177505,17.59459635256311,17.60141411897395,17.492424239045928,17.598109679455685,20.009012028293498,20.052186516790734,20.006491267457523,20.055637746817556,19.9958530930744
3292,17.45447330408001,17.49503949024324,17.530349885045432,17.506628892681142,17.40463067973632,19.96632526314803,19.92419927827191,20.095559987522552,19.970655193821557,19.986771025373
3293,17.474377633411198,17.4204524104855,17.431427423349593,17.363916475130793,17.456140494441005,20.03047062909792,19.925584051722968,20.027469125952226,19.993928790330518,20.06195029768247
3294,17.42770163071214,17.4221973194535,17.35449636748402,17.361934524864136,17.26401112390903,19.897564411287576,19.913136916862676,19.98613978128283,20.12919654904794,20.008547737154117
3295,17.327185623514307,17.26924863601291,17.3036893379123,17.30984573405226,17.30972223566272,19.99666375297982,19.9832911293015,20.066521567783546,20.057223574970326,19.937376136923252
3296,17.19809932466141,17.214755667463002,17.32861026081489,17.27148378124409,17.225616840731917,20.00878763631673,19.962297279517696,19.95223191877146,19.977973179146094,20.009387440420827
3297,17.163723173466614,17.206660416783425,17.21019061299092,17.146807036831735,17.242786276267108,19.92694660608236,20.008806440902372,19.926047646959404,20.01710399576141,19.936762249481742
3298,17.153062380790114,17.16465748063342,17.215908270908123,17.271664782912584,17.152503624856433,20.034779912940788,20.091240721089275,20.016659972199143,19.97710179974768,20.062345096398715
3299,17.128162241576607,17.12426908073747,17.068424753423,17.129223170649194,17.113341416547225,19.88708032181727,19.96554254342691,19.942502505161904,19.917543105917737,20.029410869629633
3300,17.07521210809436,17.00814276176011,17.05172321251719,16.937128256214287,17.020280962165852,19.949550358194795,19.942387337257795,20.03362433923292,19.984096267448663,20.026224684842873
3301,16.939244067669268,16.981422333094407,16.9412268646452,16.964309573889437,16.98570122904082,19.916468484304843,19.97711265936454,19.926705349692,19.955775331007477,19.951740594465527
3302,16.976356068029812,16.961331765527067,17.051449455684867,16.838983082779787,16.976510875674446,20.052588732090342,19.99512736092189,19.946790066118925,20.044761261100543,19.96499346395273
3303,16.973983577087843,16.903247126542624,16.859824720120802,16.796354133973,16.896265059142184,20.071616610911853,20.08505538932145,19.940924354820304,20.08939367583759,19.966225392663535
3304,16.888104510392743,16.770988576563003,16.872652544284623,16.85710498356099,16.853874465874913,19.974486220918124,20.021608461074965,19.955292844296284,20.034760539580244,19.9689994679401
3305,16.84112490376223,16.689132092322257,16.829792290202853,16.779264895978134,16.86710300442391,20.07344880694417,20.06079972513251,19.972658462481096,20.034319891338605,20.045342386994996
3306,16.767530665802983,16.700347006252414,16.781937312284402,16.76490237143899,16.732057814134343,19.988640649266035,20.011147730916008,20.025971002124386,19.936982059542355,19.97041115550721
3307,16.702222878401056,16.71321226757881,16.741655550588277,16.684675687992257,16.686061170274577,19.993148201162413,20.07069831957445,20.045703102885447,20.019313681096325,20.064788925688106
3308,16.572836198419495,16.594153978151372,16.61086451759094,16.75040085496744,16.637292916110606,19.865356716149087,20.01725668754956,20.002564861102123,19.956118377916752,20.073976190578264
3309,16.605722462568693,16.610732891045323,16.635518392865855,16.647488602428652,16.575264512279862,20.02609546214369,20.031096379341673,19.979506024866243,19.994153357389784,20.059871335286896
3310,16.63157566187179,16.54777112548798,16.545492261277044,16.532739731006377,16.645610878261103,20.014961918961376,19.96211192579018,20.086087111351965,19.94942517592859,19.984217246754707
3311,16.474210916308785,16.521608622393668,16.516918979137934,16.425407392359954,16.50203620000006,20.030226380245708,20.106549712309256,19.962865808739593,20.0167809320023,20.00904636897205
3312,16.446696679063937,16.4155671949362,16.426106835830673,16.537557238970745,16.428201253075088,20.014773044570045,20.02315163809869,19.96379447800655,20.03705432026971,20.009543072779543
3313,16.47252507392958,16.463782612821547,16.375936763054142,16.349959675748746,16.461085878487278,19.921807740277007,20.133002629557964,19.897806071692372,19.97984767982129,19.94035402980626
3314,16.398631283967195,16.360230019160806,16.38309614719342,16.362570549013274,16.27803228053518,19.992387397081103,20.049678315846855,19.995212194427545,19.909762260579367,20.09690059162819
3315,16.374845594458527,16.314366957171675,16.421340974868055,16.450317763915145,16.381350876919573,20.077290050696373,20.132719922640504,19.934018951901603,20.066933542666987,20.06692205273929
3316,16.277969965058006,16.26521665608493,16.312292981037025,16.324905670852807,16.30440278813778,19.973646586286982,20.014144284358053,20.064051663571195,19.948383228024557,20.053425173232114
3317,16.244448532880664,16.199333123531442,16.241620399498686,16.176753515777182,16.374428322584368,20.03116513984172,20.028696141894425,19.975001578709655,19.932438100026637,19.958614839869632
3318,16.262033821267263,16.209147584118288,16.158881896188696,16.26556168100053,16.233277532788158,19.988053743701887,19.968383985610583,19.98175396313907,20.044923535251346,19.92211308649783
3319,16.246024578779405,16.1576109282864,16.165263176447453,16.141233357431865,16.139680131903948,19.978331383059103,20.051129191608677,19.988283035196183,19.974631269495088,20.020691508268865
3320,16.135163477838717,16.22079895050593,16.1433108649992,16.173630881279145,16.100053906618303,20.040250665095964,19.940636065306467,19.9761713200579,19.982779870193184,20.078827462253972
3321,16.084257613340124,16.04373088899623,16.06150413041016,16.130149540104124,16.102574320207335,20.052402545251756,19.898250704255386,19.92222240062478,20.013861768578835,20.01030144958269
3322,16.097320051791886,16.076728863894317,16.003759056144155,16.061619582069643,16.086951054238035,19.929336552236958,19.982645731363636,20.0051242430586,20.044452048282114,20.071033933192876
3323,16.012317373451783,16.0442570312001,16.06030633630087,16.0969463410106,16.0174636903352,19.967637890642738,20.00767579940301,19.93965389398455,19.970006696288188,19.882687102461052
3324,15.964460624723474,15.906665763734738,16.00957040590065,15.926550359361235,15.903725708397898,20.03227164497697,19.950937785796686,19.948478246048058,20.033355019586608,19.979691902345053
3325,16.015665043879697,15.908596739975241,16.06182900621331,16.00489430443851,15.934988777931038,19.95922709995,19.970751311148327,20.026742685649552,19.918340886546552,19.991285374868205
3326,15.966988516481175,15.948388977468255,15.893442028854258,15.927900462995142,15.95492986116781,20.032951612146867,20.061455228023583,20.081662070915826,20.014011916275877,19.991548269659514
3327,15.93063423046103,15.872785699985522,15.941056584941652,15.894650220009858,15.941450733011598,20.00341286018938,20.03968106156672,19.991068114201763,20.088644745023,19.942828520097553
3328,15.759511775572236,15.760676828150338,15.89707470882138,15.858954979823196,15.70640181341491,19.989841907411307,19.993404436260082,20.002197676314342,20.028609908822187,19.987952222159617
3329,15.778372332696259,15.843583312186839,15.902528068272368,15.821262261857669,15.790067588983115,19.94139703702717,19.89858534567122,20.07523726595606,20.016525744606742,19.96833344645564
3330,15.7386851596032,15.784748344918954,15.801248184168454,15.736481792028801,15.74465197172193,19.902205864056,19.92027057182371,19.989337778556482,20.00213968868878,20.110875607091856
3331,15.739329517015303,15.734075478434722,15.794574522980502,15.836335818727406,15.862924765580175,19.979811924735177,20.010282058392004,20.056099801804546,20.022513753513127,20.023871370050404
3332,15.710915497995911,15.682730221655648,15.651108445486592,15.79488111252044,15.765250532655733,19.93922445024253,19.99337650631025,19.996171497746783,20.01826246642258,20.106519344025877
3333,15.670219667162408,15.635856796507595,15.761548375751653,15.76660599782763,15.588498345972901,19.965467194432296,19.94532139165061,19.980644873052373,20.004766018797397,20.077165906083582
3334,15.636910434338525,15.680019210106819,15.650687289264422,15.632114920934285,15.598501146409731,20.027001487866567,20.060583979569525,19.984037276064537,19.95190423657563,20.020934949686332
3335,15.548424923866115,15.597353072208891,15.572560089984785,15.637145076500309,15.564482846353789,19.981273340957156,19.907829977370422,20.057179395002127,20.102208805581867,20.059709997851588
3336,15.601074377185109,15.57838048560236,15.61954142400754,15.65035799802804,15.567861026587174,20.009175650888174,19.907417579676668,20.056115796092197,20.05881542181019,19.927097020971907
3337,15.54473787795924,15.55663444682578,15.642679760611085,15.597696259793729,15.493958955021954,20.00611863389382,20.070518578330947,20.040971646599864,19.999745417960987,20.041487898156063
3338,15.545240082883476,15.535786102423954,15.469229466467375,15.573608716803133,15.53071120945357,20.001962794130627,20.07217845475755,19.993959105670456,19.99284962113087,19.994028232130848
3339,15.499583798866832,15.551993134561775,15.556605355419734,15.431671266784763,15.407347755125885,20.033124200025316,19.940073906759746,20.02316529202556,19.969972923048587,19.92633447155352
3340,15.571136882557067,15.44911094268404,15.487081551640514,15.43510565482488,15.48662659510371,19.972765458470658,19.970478173660975,19.98557585931039,20.100711773897725,20.0132074284528
3341,15.470461888680141,15.437138574506497,15.434848274854028,15.45625197036639,15.32387760890158,19.97601881913386,19.97922276113286,20.079343660812086,19.97719191103609,20.057512619853956
3342,15.405242654244216,15.424107642360154,15.401634572415604,15.408111975842033,15.4391591185973,20.05522385864199,19.958136585989347,20.031573014288146,19.966655141292843,20.017290474795583
3343,15.35516889284111,15.461406987190411,15.35741887416627,15.499388251732599,15.41460473158819,19.885610430443176,20.01986916352413,20.038305293876853,20.053870658467506,20.004903200896326
3344,15.429391098631001,15.340084574583082,15.391614647466806,15.43433923764516,15.320970462210308,19.995713337542448,20.011166080978423,20.05034954380702,19.996138260546907,19.987623937499766
3345,15.383877045679744,15.411600413870401,15.40158242518608,15.355289165093799,15.355884287641759,19.96171193795034,19.96860005580629,20.0095315335394,19.915727550028432,20.073965078138546
3346,15.38657524625243,15.367679516467064,15.304495760057177,15.256157449167787,15.339922518630791,19.98077480145608,20.03295277462066,20.01692953115307,19.962546863295405,19.978492614110944
3347,15.25330852973444,15.165276074982799,15.250080399935973,15.312856135318,15.2307464168216,20.084766890217868,19.95112796508977,19.94097936488072,19.997258443019156,20.007276515215196
3348,15.296460862060055,15.177708327172349,15.271648957602734,15.215285696636652,15.285772697080066,20.010802057762465,20.040757540420348,20.060237906744995,19.999712946820427,20.010351673240233
3349,15.209205075792962,15.247242861813334,15.287898375519767,15.347865871411761,15.269034001673042,19.95423766955437,20.07530853104101,20.010433664043333,19.99880586375644,20.032718371914818
3350,15.332914275414318,15.33006741596057,15.24547173679745,15.1248621435991,15.14471147467113,19.995627433172142,20.012276376833086,20.02298266043686,19.936468114809557,20.069418232856236
3351,15.260035569497095,15.222404114060037,15.230366180975922,15.208828675150134,15.174363583305952,20.011146971271252,20.020436298344915,20.05406103880404,20.01731158387309,20.006616549325248
3352,15.232241832580941,15.231607985263134,15.163310055307738,15.130295778911048,15.168853892198872,20.02573040645637,19.944191062087178,20.016429411252773,19.912281756324045,19.999713930987383
3353,15.203069230419398,15.152627658353277,15.265058744945872,15.14721489846294,15.172793070601543,19.95219216927664,20.00500628952657,19.9848731770502,19.90013067345052,19.98861977876041
3354,15.26607572386111,15.14195939945809,15.154003809541466,15.1974231431944,15.166524856908302,19.933656874578286,20.035761191158517,19.98192889455998,19.958228249640353,20.01801055445342
3355,15.12424841477864,15.26429119766643,15.174806627235254,15.138619919709926,15.013047140572075,20.045886481100347,19.938159872655426,20.030053744943512,19.921100137990667,20.025224293327977
3356,15.166472437648673,15.140965508799349,15.193842942318897,15.110849713605347,15.095534829880329,19.924088808299356,19.962342874320917,19.93402670241697,20.04822830150704,20.078444358942193
3357,15.153643455410716,15.110596817018752,15.102222319541786,15.169418452326354,15.19006835495209,19.987582108799522,19.981757604758066,20.039728191079167,19.95306176376115,19.92833177713064
3358,15.09434955978208,15.125444006278247,15.096066014799705,15.072378018909705,15.185826273158394,20.020799026216224,20.010379365049562,19.96172479524671,19.967711552940273,20.062208066637155
3359,14.976904477463318,15.045046586942036,15.12109411831233,15.132486891452963,15.171503669646684,19.98751264839402,20.06047722522147,19.902096514732875,19.957636239546645,19.93428501274141
3360,15.186895819933794,15.124574868323071,15.06833607367098,15.019176849109833,15.148068118392176,19.999019963185347,19.924304950698623,20.06514747038026,20.095830018629517,20.033625255139317
3361,15.075614552482042,15.052987455810298,15.122399275673745,15.167650987152019,15.090486734641404,19.92609212641464,19.888283669614562,19.96437956591251,19.92712161151686,20.017254323142716
3362,15.015934089963578,15.053692557454557,14.980883198891881,15.043549018440874,15.055838111030234,20.038500075067752,20.069782535376735,20.03802322018333,20.03327451803187,19.953041878582624
3363,14.984230949289424,15.0321833911794,15.0658004332705,15.028370506393188,15.05637524486391,19.945943751050706,20.011150406952606,20.020847421618004,20.034074681907097,19.91868343143775
3364,14.976338878916282,15.05891453625151,14.964354281188292,15.124219763506979,15.037549070888037,20.002047094209797,20.02307551566281,20.06997699418652,20.023607818772003,20.05856392511095
3365,15.031684168767056,14.897569896903535,15.08728575707166,14.923650671881731,14.996304135000564,20.026878260607532,20.03746018142027,19.975597343166065,19.977699385450567,20.017053198091578
3366,15.047914327807439,15.034845260934208,15.020967777538575,15.114107832726262,14.993101644389627,19.988804495143306,19.92643986456639,20.06935492179989,20.0473569297996,20.006339535043747
3367,15.017286903873375,15.022056225983423,14.981925024514345,15.090771690504926,15.094592504866238,19.956746568719055,20.06399336384019,20.029855490488135,19.889568645523433,19.967652367999865
3368,15.100474216628331,15.01919150867504,15.065773101757696,15.080725682430648,14.961265135215186,19.94078334514901,19.98847393348817,19.96063651264685,19.910360011970948,20.04700214402091
3369,15.092529504149796,15.039973671917195,14.931153092565305,15.07769704743119,15.063087556206575,20.0344076995858,19.917611175438573,19.96983108077704,19.950133465409415,20.09569436557707
3370,14.978158970827206,15.026702739733137,15.040194387082993,15.039045252672409,15.004884811694584,20.013918715889222,19.905668447438956,19.9779167932619,20.107200269730683,19.944697459208488
3371,15.061328643701394,14.951194321455786,15.041807620398092,14.917444884658416,15.028388857948547,19.96557705975647,20.01519217974687,20.009166248790017,20.001798667418903,20.016850468588576
3372,14.939245896481575,15.044471135462363,15.07310821990949,15.027440643377114,15.003486320533547,19.932929145323815,19.96640202421129,20.02643216619311,20.015300627252756,20.024738897828165
3373,14.989699710522796,15.00261543669025,15.051034080930664,14.917244160722444,15.000247014195288,20.004839159847663,19.9858575524838,20.02697751920925,20.05452157394037,19.996603694265023
3374,15.075826567384407,14.92674800949839,15.022671918681986,14.943131947776346,14.989688361498496,20.007645736041002,19.940098996266908,20.019490087904618,19.96402325037985,20.021442126612126
3375,15.040602533681893,15.007999417998725,15.027602090622782,14.99073849911628,15.039711502581067,19.992640042956427,19.894303718068727,20.02279965493351,19.952277292014816,20.02390305893634
3376,14.8596536858194,15.044173311123096,14.971769953998521,15.132760298987254,14.999241790440704,20.02172281676971,19.961017994566962,19.93135661490801,19.93632271331632,20.011742766540134
3377,15.006056183336565,15.030053109163804,14.998838065383374,15.067651892521694,14.987536329020351,19.92312505987052,19.972477411725748,20.033667127796914,20.016447587517195,19.980858906341975
3378,14.985350530530129,14.985263277053974,14.892067583148977,15.02668593649402,14.983059934923531,20.076924934933654,20.046782645018013,19.9084210147243,19.98763796280624,20.02581133607947
3379,14.933207891490914,14.944745355406269,14.977330003449808,14.994363693252248,15.00898440859477,19.873100852229456,20.060923291151617,20.057646727490628,20.01445695260859,20.021326680613694
3380,15.005121730118741,15.10828034680113,14.953648426694242,15.040113685814989,14.987040568890311,20.006840630698743,19.89998331690647,20.061363000341295,19.936345238181982,19.917485218187124
3381,15.04532882159254,14.982887253964748,15.079733630817872,15.045845286393563,15.092014097275456,20.045395678507443,20.10755953310267,20.005369283392255,19.951979758553914,20.003834621332757
3382,14.942425764766073,15.016287927425882,15.145835734428609,15.040194511549993,14.968160725691082,20.006486732210735,20.040853479796535,19.95334840028638,20.063005836657613,19.91517803758188
3383,15.075594744609267,15.126096615518437,14.985436504610488,15.046441006479297,14.981064556241778,19.989119003504843,19.983104030114063,19.9209967829408,19.937558306896587,19.985454987486552
3384,15.040074009049412,15.048340151692209,15.045591318269423,15.17147805995603,15.020688549050606,19.963723159245237,19.984443016706916,19.973507190968093,19.97336479344215,20.064739224948084
3385,14.971434599237885,15.01554912467806,15.016301328928822,15.136216102584958,15.03576074633116,20.05114136816517,20.036081188096784,19.991679293679233,19.958990062198065,20.009979122659917
3386,15.089404927996876,15.08378381288754,15.08019682111579,15.016632713567512,15.097869352211791,19.95330096453971,20.00635591939214,20.052314235974613,20.058271266064597,20.045605988395256
3387,15.009745742796408,15.072695771956374,15.027344162154327,15.079588379277448,15.086338529204012,20.048223361479565,20.038665328575426,19.9986637451017,19.98704795950923,20.01659754479311
3388,15.119398847936337,15.148253989227715,15.094251220005411,15.103283657299222,15.081021150785709,20.023787429566216,19.971318375805968,20.005773849863417,20.071569332668073,20.01103613965025
3389,15.052418008392824,15.033949321674122,15.089757039922468,15.098205724476628,15.059878356766763,20.018754993066658,19.958718230095435,19.926721937633634,20.007009798709575,19.937656590106503
3390,15.138389422580595,15.048587663187238,15.0442393230795,15.053882497130637,15.087588868590222,20.040716715005995,20.001832319143226,19.991928034341072,20.05143025131508,19.995302439095187
3391,14.958425001467083,15.048124544781144,15.190679327719597,15.044476411382632,15.083524731092306,20.066573650302324,19.978202190401564,20.01957216978684,19.996031671447415,20.06028726852264
3392,15.10149463283087,15.150527649659718,15.090833037673612,15.147737414423007,15.10855720518625,19.995519538635154,19.955319472256196,19.95927975386664,19.99423040370002,20.008421084312022
3393,15.200025972871837,15.11116630022593,15.113437313882088,15.157872736487075,15.131749799006627,19.998045674718597,20.06430168043793,20.032675431580408,19.944393707368672,19.988853834072756
3394,15.07364282104889,15.141715081539587,15.21577567804948,15.144878180935148,15.178620729295885,19.99195481651619,20.036297075765063,20.115461483874498,19.99661066715829,19.905101123270228
3395,15.176322084938345,15.10881950923211,15.169950583125198,15.172545769678432,15.179865845959673,20.032575526768298,19.988515386740136,20.082000643552313,20.017286006165808,20.02169747763712
3396,15.15870971925622,15.250869728433605,15.173065974486367,15.137641169291859,15.206874292333614,20.088001642128685,20.043025311364858,19.985789021118418,19.985825348318873,20.00549804395623
3397,15.223332767281379,15.112195527065962,15.200543734795112,15.130221999732811,15.281707054876776,20.020158740614058,19.99008645007639,19.998034818753922,20.004651355643876,20.051827889802283
3398,15.197276007035063,15.169177773814678,15.148575449357754,15.25085605517554,15.132077861607408,20.004555156728173,20.006043924594323,19.98743025956039,20.049572311698938,20.019549053233582
